1 0.000208368
2 0.000223087
3 0.000229364
4 0.000233883
5 0.000239473
6 0.000244234
7 0.000246616
8 0.000244576
9 0.00024053
10 0.000252728
11 0.000238234
12 0.000264018
13 0.000267817
14 0.000271975
15 0.000251833
16 0.000248038
17 0.000275531
18 0.000267066
19 0.000247248
20 0.000238772
21 0.000273001
22 0.000251763
23 0.000248193
24 0.000293588
25 0.000228259
26 0.000221861
27 0.000264288
28 0.000269397
29 0.000265677
30 0.000268569
31 0.00024147
32 0.000255203
33 0.000207965
34 0.000263686
35 0.000269801
36 0.000273025
37 0.000260896
38 0.00025603
39 0.000249224
40 0.000227563
41 0.000243994
42 0.000234232
43 0.00027394
44 0.00023289
45 0.000274336
46 0.00023495
47 0.000236101
48 0.000244356
49 0.000237617
50 0.000265592
51 0.000275437
52 0.000245566
53 0.000267105
54 0.000242717
55 0.000268204
56 0.000261757
57 0.000227378
58 0.000244275
59 0.000256183
60 0.000271907
61 0.000232992
62 0.000227581
63 0.000257834
64 0.000270863
65 0.000258141
66 0.000241216
67 0.00025261
68 0.000302404
69 0.000308473
70 0.000229206
71 0.000254969
72 0.000266828
73 0.000276084
74 0.000278092
75 0.000267143
76 0.000237423
77 0.000222836
78 0.00025859
79 0.000310577
80 0.000263923
81 0.000286645
82 0.000263508
83 0.000346586
84 0.000257849
85 0.000312497
86 0.000334094
87 0.000306301
88 0.000303396
89 0.000262075
90 0.000233397
91 0.000226758
92 0.000226765
93 0.000256553
94 0.000294055
95 0.000339309
96 0.000306671
97 0.000295032
98 0.000277787
99 0.000254407
100 0.000235828
